日本の都市公園100選,8,高田松原公園,39.0055555,141.635,,岩手県陸前高田市,日本の歴史公園百選選定
日本の都市公園100選,9,松島公園,38.3697222,141.0641666,2019-08-13,宮城県松島町、塩籠町、七ヶ浜町、利府町,
日本の都市公園100選,10,榴岡公園,38.2605555,140.8961111,,宮城県仙台市宮城野区,
日本の都市公園100選,11,千秋公園,39.7225,140.1241666,,秋田県秋田市,日本の歴史公園百選選定
日本の都市公園100選,12,霞城公園,38.2555555,140.3280555,,山形県山形市,日本の歴史公園百選選定
日本の都市公園100選,13,日和山公園,38.9191666,139.8277777,,山形県酒田市,
日本の都市公園100選,14,翠ヶ丘公園,37.2908333,140.3816666,,福島県須賀川市,
日本の都市公園100選,15,偕楽園,36.375,140.4530555,,茨城県水戸市,日本の歴史公園百選選定
日本の都市公園100選,16,長峰公園,36.8113888,139.9375,,栃木県矢板市,
日本の都市公園100選,17,栃木県井頭公園,36.4961111,139.9955555,,栃木県真岡市,
日本の都市公園100選,18,華蔵寺公園,36.3422222,139.1977777,,群馬県伊勢崎市,
日本の都市公園100選,19,敷島公園,36.4163888,139.0516666,,群馬県前橋市,
日本の都市公園100選,20,大宮公園,35.9180555,139.6316666,,埼玉県さいたま市大宮区,
日本の都市公園100選,21,国営武蔵丘森林公園,36.0913888,139.3716666,,埼玉県滑川町,
日本の都市公園100選,22,さきたま古墳公園,36.1263888,139.4780555,,埼玉県行田市,
日本の都市公園100選,23,川口グリーンセンター,35.8455555,139.7275,,埼玉県川口市,
日本の都市公園100選,24,昭和の森,35.5177777,140.2797222,,千葉県千葉市緑区,
日本の都市公園100選,25,富津公園,35.3116666,139.7983333,,千葉県富津市,
日本の都市公園100選,26,音無親水公園,35.7527777,139.7363888,,東京都北区,
日本の都市公園100選,27,東京都立日比谷公園,35.6738888,139.7561111,,東京都千代田区,日本の歴史公園百選選定
日本の都市公園100選,28,東京都立上野恩賜公園,35.7166666,139.7741666,,東京都台東区,日本の歴史公園百選選定
日本の都市公園100選,29,東京都立水元公園,35.7805555,139.8733333,,東京都葛飾区,
日本の都市公園100選,30,代々木公園,35.6697222,139.6955555,,東京都渋谷区,
日本の都市公園100選,31,国営昭和記念公園,35.7111111,139.3947222,,東京都立川市、昭島市,
日本の都市公園100選,32,東高根森林公園,35.6047222,139.5866666,,神奈川県川崎市宮前区,
日本の都市公園100選,33,山下公園,35.4461111,139.6494444,,神奈川県横浜市中区,
日本の都市公園100選,34,港の見える丘公園,35.4408333,139.6538888,,神奈川県横浜市中区,
日本の都市公園100選,35,三笠公園,35.2861111,139.6736111,,神奈川県横須賀市,日本の歴史公園百選選定
日本の都市公園100選,36,秦野中央運動公園,35.3802777,139.2022222,,神奈川県秦野市,
日本の都市公園100選,37,七沢森林公園,35.4480555,139.3011111,,神奈川県厚木市,
日本の都市公園100選,38,五十公野公園,37.9380555,139.3552777,,新潟県新発田市,
日本の都市公園100選,39,白山公園,37.915,139.0386111,,新潟県新潟市,
日本の都市公園100選,40,悠久山公園,37.4291666,138.8838888,,新潟県長岡市,
日本の都市公園100選,41,県民公園太閤山ランド,36.6925,137.1036111,,富山県射水市,
日本の都市公園100選,42,高岡古城公園,36.7491666,137.0225,,富山県高岡市,日本の歴史公園百選選定
日本の都市公園100選,43,兼六園,36.5619444,136.6619444,,石川県金沢市,日本の歴史公園百選選定
日本の都市公園100選,44,越前陶芸公園,35.9347222,136.0591666,,福井県越前町,
日本の都市公園100選,45,山梨県小瀬スポーツ公園,35.6230555,138.5875,,山梨県甲府市,
日本の都市公園100選,46,鳥居平やまびこ公園,36.0686111,138.0311111,,長野県岡谷市,
日本の都市公園100選,47,中央公園,36.2377777,137.9691666,,長野県松本市,
